"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-20",,,,,,,,,"8.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-21","14.1",",,C",,,"19.8",",,C","24.3",",,C","15.3",",,C","    6",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-22","14.4",",,C",,,"18.0",",,C","21.7",",,C","14.2",",,C","   26",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-23","0.0",",,C",,,"17.8",",,C","25.3",",,C","10.3",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-24","0.0",",,C",,,"21.4",",,C","26.5",",,C","16.3",",,C","   17",",,C","59.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-25","5.4",",,C",,,"19.7",",,C","24.3",",,C","15.1",",,C","   26",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-26","0.0",",,C",,,"20.2",",,C","26.3",",,C","14.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-27","0.0",",,C",,,"20.8",",,C","28.4",",,C","13.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-28","0.0",",,C",,,"21.7",",,C","28.7",",,C","14.6",",,C","   18",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-29","0.0",",,C",,,"22.8",",,C","27.8",",,C","17.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-30","0.0",",,C",,,"22.8",",,C","31.0",",,C","14.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-07-31","0.0",",,C",,,"23.9",",,C","31.5",",,C","16.2",",,C","   21",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-01","0.0",",,C",,,"18.4",",,C","25.7",",,C","11.0",",,C","   34",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-02","0.0",",,C",,,"14.4",",,C","19.5",",,C","9.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-03","0.0",",,C",,,"15.3",",,C","24.5",",,C","6.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-04","0.0",",,C",,,"16.2",",,C","24.7",",,C","7.6",",,C","   29",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-05",,,,,"15.8",",,C","24.4",",,C","7.2",",,C","   35",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-06",,,,,"16.2",",,C","25.6",",,C","6.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-07",,,,,"19.0",",,C","28.6",",,C","9.4",",,C","    2",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-08",,,,,,,,,"13.0",",,C",,,,
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-09",,,,,,,,,,,"    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-10","0.0",",,C",,,"16.8",",,C","25.2",",,C","8.3",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-11","0.0",",,C",,,"17.4",",,C","27.0",",,C","7.7",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-12","0.0",",,C",,,"18.8",",,C","28.0",",,C","9.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-13","0.0",",,C",,,"18.6",",,C","28.5",",,C","8.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-14","0.0",",,C",,,"20.1",",,C","29.3",",,C","10.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-15","0.4",",,C",,,"21.0",",,C","28.6",",,C","13.4",",,C","   18",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-16","2.4",",,C",,,"20.5",",,C","25.6",",,C","15.4",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-17","0.0",",,C",,,"19.0",",,C","27.8",",,C","10.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-18","1.2",",,C",,,"20.1",",,C","27.9",",,C","12.2",",,C","   29",",,C","54.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-19","0.0",",,C",,,"21.8",",,C","32.1",",,C","11.5",",,C","   17",",,C","48.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-20","0.0",",,C",,,"18.7",",,C","25.7",",,C","11.7",",,C","   28",",,C","41.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-21","1.4",",,C",,,"14.2",",,C","19.3",",,C","9.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-22","0.0",",,C",,,"15.1",",,C","22.4",",,C","7.7",",,C","   33",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-23","2.2",",,C",,,"10.8",",,C","15.9",",,C","5.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-24","0.0",",,C",,,"12.4",",,C","22.6",",,C","2.1",",,C","   13",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-25","0.0",",,C",,,"18.8",",,C","26.4",",,C","11.2",",,C","   15",",,C","41.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-26","0.0",",,C",,,"17.0",",,C","19.1",",,C","14.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-27","0.0",",,C",,,"19.6",",,C","28.8",",,C","10.4",",,C","   30",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-28","0.0",",,C",,,"20.7",",,C","32.4",",,C","8.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-29","0.0",",,C",,,"22.2",",,C","31.0",",,C","13.4",",,C","    4",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-30","0.0",",,C",,,"15.6",",,C","24.3",",,C","6.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-08-31","0.0",",,C",,,"19.2",",,C","25.7",",,C","12.7",",,C","   16",",,C","57.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-01","1.2",",,C",,,"18.9",",,C","24.3",",,C","13.5",",,C","   17",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-02","0.0",",,C",,,"18.3",",,C","26.2",",,C","10.3",",,C","   32",",,C","48.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-03","0.0",",,C",,,"16.6",",,C","23.2",",,C","9.9",",,C","   31",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-04","0.7",",,C",,,"14.0",",,C","19.6",",,C","8.3",",,C","   33",",,C","61.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-05","0.0",",,C",,,"11.4",",,C","19.5",",,C","3.2",",,C","   36",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-06","0.0",",,C",,,"11.5",",,C","21.2",",,C","1.7",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-07","0.0",",,C",,,"16.9",",,C","23.0",",,C","10.8",",,C","    5",",,C","41.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-08","0.0",",,C",,,"15.0",",,C","22.5",",,C","7.4",",,C","   15",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-09","0.0",",,C",,,"18.9",",,C","27.4",",,C","10.3",",,C","   16",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-10","0.0",",,C",,,"22.6",",,C","29.1",",,C","16.0",",,C","   18",",,C","56.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-11","0.0",",,C",,,"18.4",",,C","27.5",",,C","9.3",",,C","   28",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-12","0.0",",,C",,,"24.3",",,C","34.8",",,C","13.8",",,C","   19",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-13","0.0",",,C",,,"17.8",",,C","22.5",",,C","13.0",",,C","    2",",,C","41.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-14","0.0",",,C",,,"14.7",",,C","18.2",",,C","11.1",",,C","   35",",,C","41.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-15","7.5",",,C",,,"9.7",",,C","11.2",",,C","8.1",",,C","    2",",,C","54.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-16","2.5",",,C",,,"8.3",",,C","9.1",",,C","7.5",",,C","    4",",,C","48.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-17","1.8",",,C",,,"10.6",",,C","15.6",",,C","5.6",",,C","   26",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-18","0.0",",,C",,,"12.1",",,C","20.6",",,C","3.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-19","2.1",",,C",,,"16.1",",,C","19.6",",,C","12.5",",,C","   11",",,C","52.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-20","0.9",",,C",,,"16.5",",,C","22.0",",,C","11.0",",,C","   24",",,C","54.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-21","0.0",",,C",,,"17.7",",,C","24.6",",,C","10.7",",,C","   17",",,C","56.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-22","25.2",",,C",,,"13.7",",,C","19.6",",,C","7.8",",,C","   26",",,C","69.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-23","0.0",",,C",,,"12.4",",,C","15.3",",,C","9.5",",,C","   34",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-24","18.2",",,C",,,"9.6",",,C","10.5",",,C","8.7",",,C","   34",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-25","0.0",",,C",,,"9.8",",,C","12.0",",,C","7.5",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-26","7.2",",,C",,,"7.4",",,C","9.8",",,C","4.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-27","0.2",",,C",,,"11.1",",,C","19.5",",,C","2.7",",,C","   30",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-28","0.0",",,C",,,"10.0",",,C","17.2",",,C","2.7",",,C","   34",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-29","0.0",",,C",,,"7.6",",,C","16.3",",,C","-1.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-09-30","0.0",",,C",,,"14.5",",,C","22.3",",,C","6.7",",,C","   16",",,C","61.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-01","2.3",",,C",,,"15.4",",,C","17.3",",,C","13.4",",,C","   17",",,C","54.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-02","0.6",",,C",,,"11.9",",,C","17.0",",,C","6.7",",,C","   19",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-03","0.2",",,C",,,"8.2",",,C","13.8",",,C","2.6",",,C","   21",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-04","0.0",",,C",,,"9.2",",,C","15.2",",,C","3.2",",,C","   25",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-05","0.0",",,C",,,"5.7",",,C","13.5",",,C","-2.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-06","0.0",",,C",,,"10.7",",,C","18.9",",,C","2.5",",,C","   21",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-07","1.1",",,C",,,"13.7",",,C","19.2",",,C","8.2",",,C","   26",",,C","52.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-08","0.0",",,C",,,"9.1",",,C","14.4",",,C","3.7",",,C","   28",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-09","0.0",",,C",,,"4.1",",,C","8.2",",,C","0.0",",,C","   27",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-10","0.0",",,C",,,"8.1",",,C","18.2",",,C","-2.0",",,C","   18",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-11","0.0",",,C",,,"9.7",",,C","15.3",",,C","4.1",",,C","   16",",,C","57.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-12","0.0",",,C",,,"9.6",",,C","16.2",",,C","2.9",",,C","   30",",,C","59.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-13","0.0",",,C",,,"4.9",",,C","10.4",",,C","-0.7",",,C","   29",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-14","2.3",",,C",,,"1.2",",,C","5.9",",,C","-3.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-15","0.0",",,C",,,"4.5",",,C","12.8",",,C","-3.9",",,C","   28",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-16","0.0",",,C",,,"9.2",",,C","18.8",",,C","-0.4",",,C","   29",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-17","0.0",",,C",,,"11.2",",,C","21.1",",,C","1.3",",,C","   18",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-18","0.0",",,C",,,"11.6",",,C","16.7",",,C","6.4",",,C","   26",",,C","80.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-19","0.0",",,C",,,"8.9",",,C","17.7",",,C","0.0",",,C","   16",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-20","0.0",",,C",,,"15.9",",,C","25.0",",,C","6.8",",,C","   15",",,C","63.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-21","0.0",",,C",,,"14.2",",,C","19.7",",,C","8.7",",,C","   16",",,C","54.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-22","0.0",",,C",,,"11.4",",,C","16.6",",,C","6.1",",,C","   22",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-23","0.0",",,C",,,"4.0",",,C","7.7",",,C","0.3",",,C","   33",",,C","50.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-24","0.0",",,C",,,"0.8",",,C","7.6",",,C","-6.0",",,C","   32",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-25","0.6",",,C",,,"4.6",",,C","10.2",",,C","-1.0",",,C","    9",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-26","12.2",",,C",,,"1.3",",,C","4.8",",,C","-2.2",",,C","    1",",,C","72.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-27",,,"10.0",",,C",,,,,"-6.4",",,C","   34",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-28","0.0",",,C","0.0","T,,C","-2.2",",,C","0.6",",,C","-5.0",",,C","   17",",,C","56.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-29","1.4",",,C",,,"1.9",",,C","5.1",",,C","-1.3",",,C","   29",",,C","56.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-30","0.2",",,C",,,"-1.8",",,C","0.7",",,C","-4.3",",,C","   34",",,C","67.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-10-31","0.0",",,C",,,"-5.5",",,C","-1.9",",,C","-9.1",",,C","   14",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-01","0.2",",,C",,,"-1.6",",,C","1.4",",,C","-4.6",",,C","   14",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-02","0.0",",,C",,,"-5.0",",,C","0.4",",,C","-10.4",",,C","   34",",,C","35.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-03","0.0",",,C",,,"-6.6",",,C","-1.1",",,C","-12.0",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-04","5.4",",,C",,,"-2.7",",,C","0.0",",,C","-5.3",",,C","   10",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-05","0.2",",,C","60.0",",,C","-8.1",",,C","-3.7",",,C","-12.5",",,C","   31",",,C","43.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-06","0.0",",,C","40.0",",,C","-11.1",",,C","-6.5",",,C","-15.7",",,C","   28",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-07","0.0",",,C","40.0",",,C","-10.8",",,C","-5.4",",,C","-16.1",",,C","   21",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-08","0.2",",,C","30.0",",,C","-11.4",",,C","-7.6",",,C","-15.1",",,C","   34",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-09","0.2",",,C","30.0",",,C","-17.6",",,C","-11.4",",,C","-23.7",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-10","1.2",",,C","40.0",",,C","-13.2",",,C","-7.2",",,C","-19.2",",,C","   17",",,C","61.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-11","0.8",",,C","40.0",",,C","-8.6",",,C","-4.5",",,C","-12.7",",,C","   17",",,C","54.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-12","0.0",",,C","50.0",",,C","-6.3",",,C","-3.3",",,C","-9.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-13","0.0",",,C","40.0",",,C","-3.8",",,C","1.4",",,C","-8.9",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-14","0.0",",,C","40.0",",,C","-2.1",",,C","1.7",",,C","-5.8",",,C","   18",",,C","41.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-15","0.3",",,C","30.0",",,C","-5.2",",,C","-1.9",",,C","-8.4",",,C","   34",",,C","46.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-16","0.0",",,C","40.0",",,C","-4.5",",,C","-0.6",",,C","-8.3",",,C","   17",",,C","67.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-17","0.0",",,C","30.0",",,C","-7.4",",,C","0.2",",,C","-14.9",",,C","   16",",,C","63.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-18","0.0",",,C","30.0",",,C","-12.0",",,C","-9.3",",,C","-14.7",",,C","   32",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-19","0.0",",,C","30.0",",,C","-10.6",",,C","-4.5",",,C","-16.6",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-20","0.3",",,C","30.0",",,C","-3.4",",,C","2.7",",,C","-9.4",",,C","   30",",,C","74.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-21","0.0",",,C","30.0",",,C","-10.2",",,C","-6.9",",,C","-13.4",",,C","   33",",,C","57.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-22","0.0",",,C","30.0",",,C","-10.7",",,C","-6.6",",,C","-14.7",",,C","   18",",,C","37.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-23","0.2",",,C","30.0",",,C","-2.4",",,C","5.2",",,C","-9.9",",,C","   17",",,C","44.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-24","0.2",",,C","30.0",",,C","-3.3",",,C","4.3",",,C","-10.9",",,C","   33",",,C","48.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-25","0.0",",,C","20.0",",,C","-9.1",",,C","-2.3",",,C","-15.8",",,C","   18",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-26","0.0",",,C","20.0",",,C","-5.3",",,C","-1.9",",,C","-8.7",",,C","    2",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-27","0.0",",,C","20.0",",,C","-0.8",",,C","4.6",",,C","-6.2",",,C","   16",",,C","52.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-28","0.0",",,C",,,"-4.2",",,C","3.0",",,C","-11.3",",,C","   26",",,C","65.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-29","0.2",",,C",,,"-2.1",",,C","4.3",",,C","-8.4",",,C","   17",",,C","72.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-11-30","0.0",",,C",,,"-0.7",",,C","2.0",",,C","-3.3",",,C","   29",",,C","39.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-12-01","0.2",",,C",,,"-3.7",",,C","1.4",",,C","-8.8",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-12-02","0.0",",,C",,,"-3.4",",,C","2.5",",,C","-9.2",",,C","   18",",,C","32.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-12-03","0.0",",,C",,,"-4.8",",,C","-0.3",",,C","-9.2",",,C","    0",",,C","0.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-12-04","0.6",",,C",,,"-8.0",",,C","-2.1",",,C","-13.8",",,C","   31",",,C","63.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-12-05","0.0",",,C",,,"-14.3",",,C","-12.2",",,C","-16.3",",,C","   30",",,C","61.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-12-06","0.0",",,C",,,"-15.8",",,C","-12.8",",,C","-18.7",",,C","   32",",,C","48.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-12-07","0.0",",,C",,,"-9.8",",,C","-4.4",",,C","-15.2",",,C","   25",",,C","33.0",",,C"
"CA00502S001","WINNIPEG A CS, MB CA","49.9167","-97.25","239.0","2017-12-08","0.0",",,C",,,"-5.3",",,C","-0.6",",,C","-10.0",",,C","   34",",,C","63.0",",,C"
